Text,Label
The video of centrifuge testing reminded me of a documentary I saw long time ago (so not sure I remember correctly). It said that female pilots were better tolerating high G loads than their male counterparts? Any thoughts/comments if that's true and why?,1
"Hello!I am a professor and evolutionary ecologist at Lund University (Sweden). I am mainly working with insects (dragonflies and damselflies) and my focus is sexual selection, speciation and morphological evolution, including the evolution of colour signals.",0
Wish you all good luck :),0
"Why not present the problem precisely as presented to us. Let your students obtain the solution and then defend their methods with the rest of the class. To be honest, I never thought of identifying the diagram as a quadratic equation, I recognized the series and solved for the number of cubes in that way. I really like how you solved the problem, as it was son different from my approach.",0
"I've taught at several schools over the course of my career. Most recently I've been in a school that tracks for math, language arts, and social studies. When I first came to the school I convinced the math department to reduce the number of tracks but ultimately lost that battle and they went up to five tracks per grade in middle school. Perhaps trying to mask the lowest group, it's called 'enrichment' rather than 'remediation'. I had previously taught at a school that had multi-age grouping in which students were grouped by ability for some units (like procedural content) but were mixed 'ability' for others such as geometry. I use 'ability' in the quotes to emphasize that I really think it was still confusing ability and performance. That meant that students were re-evaluated at each unit which did result in some mixing and less clear identification of the low v high group. I understand why the tracking occurs; people think it serves the students because the high achievers can fly without encumbrance and the low achievers can get the attention they need. It is also hard to teach students at many different levels, especially with classes of 30 - 40 students for 46 minute periods. On the other hand, it is just an illusion that students who are ability grouped are all at the same level. It kind of gives the teacher the excuse not to individualize the instruction. There is also tremendous pressure from parents of higher achieving kids to separate their children from the pack. I've felt that this grouping does not help students, and I appreciate the specific research you've cited that I can use as evidence to support my own experience.",0
Equilibrium price considered too high. So price ceiling below it.Equi considered to low. So price floor set above it.Right ?,1
"I just noticed that in the submitted assignment I wrote the title of the paper referenced incorrectly (it is missing a word), and I forgot to mention the authors as well. I was hoping to update the already submitted (not merely saved) paper to add those details, is there any way to do so?",1
I also appreciate that the students get a chance to discuss their own method **without it being wrong**. It seems to engage more students than a traditional question where students are just focused on an answer.,0
Thanks Mylene - once again you have illuminated the issue magnificently! :),0
"Is math in a crisis? Legislating what students know versus what they want to know is the problem. Kids without values or beliefs who are very self-centered, always right, and show no respect for others, let alone a teacher, are the problems. We blame the teachers. The teacher unions, The schools. Funding. Poverty. The teachers. Yep, the teachers! No one talks about the other elephant in the room: Students. The lack of personal responsibility and the sad notion that everyone can have a high school diploma if only we make standards meaningless, and we pass everyone (ever hear how terrible it is to retain someone? how worse is it to tell a student that his actions have no consequences, and cursing and fighting and absenteeism are no reasons to be held back). Often Johnny can't read because Johnny don't want to read!",0
"hi youanna, i am <nameRedac_<anon_screen_name_redacted>> from egypt, nice to see you here.",0
I was just making sure that I understood it too..thanks for answering!,0
"This was my first time taking such an online course. At first glance I really did not believe I would learn much more than a few facts of knowledge. Coming from a firm pre-medical background, I must say that I am truly impressed with amount of knowledge I received. I have taken many course works subjected to the anatomy and physiology of the human body, this course has truly brought all those facts that I have learned and connected them for me. Aging and Stress were my favorite. I will gladly pass this course down to a couple of my colleagues. Thanks again for the amazing semester!",0
Academic vocabulary was the topic of conversation in one of my summer classes. . . teachers were concerned about using the 'advance' terminology with younger students. This is the perfect video to demonstrate - from the mouths of the students themselves -that students can understand AND use the vocabulary. We need to honor them by using precise language from the very beginning!,0
"Thank you so much for offering this course free of charge to those who wanted to take it. I never finished college (completed about 58 units) mostly because I didn't see purpose in it and was very bored. You have opened my eyes up to the fact that perhaps I was not taught about all of the interest and excitement involved in learning, whether it be in math or another subject. I have a great passion to peak children's curiosity now and to teach them more about the amazing world we live in.",0
"click on it to bring up the page now put right click on the page and select \save as\""""",0
"When I try to access the peer grading exercise (Writing Assigment 1), I get the following error message:invalid problem id specified: i4x://Medicine/SciWrite/combinedopenended/ba076c1a6e4246f5b767c<zipRedac><zipRedac>60<zipRedac>b27d<zipRedac>9 . Have you made any submissions for that problem? If you haven't, please try making one.",1
should follow ABCD e.g patients with airway problems should be seen before those with circulation problems,0
"Small classes.Ah! Still, they're engaged, sharing, respecting others opportunities to think and share.",0
"3 additional years of an NBA salary is more appealing than waiting 3 years to obtain the degree. More of an \instant gratification\"" mentality... therefore the perception of said college freshman is that there is lower opportunity cost leaving the degree behind and going to the NBA after year 1 of college.""",0
"Around 5-6mins: \Many teachers feared that students would not learn statistics from canned computer programs. However, we found that students performed almost at the same level in our course before and after we introduced computers.\""In the original edit, \""use\"", \""learning\"", \""achievement level\"", \""introduction\"" still wait to become verbs.""",0
"Hello,So for #3, it looks like you are on the right path..But why do you do 1.96*2*(SE)? Where did you get a formula that has both 1.96 AND 2?In statistics, we sometimes use 2 because it is close to 1.96. Unless you are told otherwise, use 1.96 for 95% CI calculations. Try it again and see if anything matches up!Josh",0
"Studying with these videos is good, and studying alongside real, live students is even better! Group meetings can keep our enthusiasm high and help us understand the material better.Would you like to join a study group? We will have regular Google Hangout or Skype sessions. And if some of us are lucky enough, we might get to study in person. Myself, I'm in San Francisco.Respond and/or email me if you're interested. Write me at <nameRedac_<anon_screen_name_redacted>> at <nameRedac_<anon_screen_name_redacted>>.org<nameRedac_<anon_screen_name_redacted>>",0
I enjoyed hearing their positive perspective on mistakes. How they like to decompose numbers and find friendly numbers. They see math as an opportunity to be creative. Fantastic teacher!,0
I agree. This is a very interesting possibility.,0
"I graded even more than 4 papers, but there is still such message below my essay:*Feedback not available yetYou need to peer grade 4 more submissions in order to see your feedback.You have graded responses from 0 students, and 4 students have graded your submissions.You have made 1 submissions.*Is there anything to be done to fix it?",1
TOTALLY FASCINATING!,0
It was very interesting to see that some people had drastically different ways of seeing from my own way.,0
"Yes, that was my answer too. I ended up multiplying 15/8 by 60 minutes, to convert to minutes, and then to hours.",0
I think this article discusses the short term operation of firms operating without a profit. It seems the utility companies were slow to respond to the advent of renewable energy and that coupled with the declining demand in Europe have devastated their profits. These firms are still in operation because they have been able to cut costs in response to price declines by both reducing fixed costs ( shutting down some plants) and variable costs ( labor-lower wages and less workers) and keep prices artificially higher by preselling power to maintain operations as they seek new sources of profit. These presold contracts expire within the year and it doesn't appear that the utility companies have enough alternative sources of income to re-establish profitability. It is an interesting scenario because the firms cannot cease to operate even if variable costs are less than price because these utility companies supply the only reliable sources of energy when demand conditions are not met for these alternative sources to be effective. I suspect there will have to be some government intervention to keep these utility companies operating as they will continue to be needed as an energy source of last resort. Unfortunately these companies don't have the investment capital to invest in new technologies but rather are forced to spend capital on maintaining existing power plants.I think if these utility companies do not find alternative sources of profit and avail themselves of new technologies they will cease to exist. But they are absolutely necessary because they are weather resistant sources of energy and that suggests to me that they must be be subsidized to some extent in the future and that will give them time to find ways to stay competitive.,0
"Thanks,Is there any intro material that explains how I how/why these distributions occur? Or maybe it's too much math and these rules should just be memorized?",1
"As a yoga student of 17 years and teacher of 12 years, I've seen many pros and cons to hot yoga. There are a lot of factors to consider whether or not practicing in a heated room is right for you. I use my own breath to heat up my body, so I don't need the external heat. Heating myself up from the inside out leads to a gradual increase in the warmth of my muscles, so I am at little risk of overstretching. I also have low blood pressure (usually around 90/60). This makes balancing and inversions in a heated room almost impossible. It also leads to nausea and dizziness.I have seen many people recovery from injuries with hot yoga and many people get injured in hot yoga. Like any other physical activity, one needs to find the best way to practice for one's own body.",0
Please have a look at the pinned threads at the top of discussions list. Apparently it is a glitch in the system and the technical support team are fixing the issue.,0
"I think by probing how we see the dots it gives us insight about how we might approach problems in general. Do we look for groups? Dow we go in order of how the steps are presented to us? Do we look for the largest, next largest, and so on. By taking the numbers away we can more authentically discover how people approach problems because they are not preoccupied with remembering the procedure.",0
"Hello, everyone! I'm <nameRedac_<anon_screen_name_redacted>>, and I live in Los Angeles. I'll be doing some extended traveling in a couple of years, and I want to learn as much as I can about the human body, so I can be as prepared as possible for whatever elements come our way. It would also be nice to figure out why I overheat so quickly! Nice to meet you all, and good luck with the course!",0
"I agree with <redacted> and <redacted> and <redacted> I believe in the growth mindset, but not everyone starts the same. Brain growth begins to develop before birth and will start out healthier if the mom takes care of herself. And the brain will be going through amazing growth before the child ever reaches school. However; stimulating the brain by providing all children with challenging academic opportunities and discussions in school will benefit all students and will harm no one. However, now consider putting yourself into a mathematics classroom with Leonhard Euler, and Leonhard is discussing and developing some new theorem, and although it might be interesting, you also might not know enough to be understanding or learning anything. And if the teacher has to backtrack continually to tell you what Leonhard is talking about, it will become frustrating for Leonhard and you will be aware of his frustration and you will be aware that you are not as smart as Leonhard. If you have a growth mindset, you might keep trying and trying and start learning some cool things -- but is it helping Leonhard? When does Leonhard's frustration limit his academic growth? And when does the frustration of not understanding Leonhard's discussions limit your own growth? Wouldn't it be better to have a class that is still challenging but geared for students that do not have Leonhard's ability yet? So, my question is: at what point is it better to divide by ability?",0
"Hi <redacted>, my point in the example I gave is that sometimes collinearity can occur by accident, in this case X1 and X1*X2 are correlated regardless of the relationship between X1 and X2. I think the following discussion is quite straight to this point: http://stats.stackexchange.com/questions/<zipRedac>047<zipRedac>/collinearity-diagnostics-problematic-only-when-the-interaction-term-is-includedAbout the orthogonalisation, I am not an expert too. But I think one thing that we might lose is \interpretation\"" of the coefficients attached to the orthogonalized predictors.Cheers,Sorry for any spelling mistakes, my PC has a German spell-checker even though I am not a native German speaker.""",0
"We actually treat binary variables as numeric when we use them as indicator/dummy variables in multivariate regression. You can make reasonable calculations on 1/0 variables. For example, the mean represents the percent of people who have the trait. And you can have a standard deviation for a binary variable!",0
"In previous lessons we have learned that educating women is beneficial in countless ways, I think that in order to prevent the spread of HIV/AIDS there should be a focus on the education of men in this area. Sex education should be implemented in schools, and safe sex should be a major focus. I don't think we can fully combat this disease by only educating women. Men have to know that in most cases they are the ones infecting their partners putting their wives, partners, and children at risk. I also think that hygiene is a huge issue. We cannot expect people to use condoms if they don't even know how to keep themselves clean. Young girls and boys should be taught safe sex AND good hygiene habits. They should know it is important to respect and take care of their bodies. If young people believe that they have worth, they will take better care of themselves.",0
"Can anyone explain how we know that the firms' profits will be reduced?Presumably we are in a competitive market initially, so profits are zero and production is at the market equilibrium. Now the government introduces the wage cap. This causes a movement along the labour supply curve - the price of labour has been set, so the quantity supplied will drop accordingly. Firms demand more labour than is available, so there is a deficit of labour, but the cap prevents them from raising wages in response. As the quantity of labour is reduced, the quantity of goods produced is reduced. This reduces the marginal cost of production (diminishing returns on labour mean it's more efficient to produce smaller amounts).At this lower quantity of production, demand is higher than supply, so the price is higher than the marginal cost of producing the goods. This leads to a deadweight loss in the market, but also a profit for the firms. So, lower quantity, higher price, lower marginal costs. Unless we know the elasticities of supply and demand, for both labour and the good(s) being produced, we don't know the relative sizes of these effects. So how can we say whether profits will be higher or lower?",1
"Dear technique support staff,I just submitted my second essay but I got this message on my peer review page:**Invalid problem id specified: i4x://Medicine/SciWrite/combinedopenended/69f<zipRedac>7656c76<zipRedac>4ca<zipRedac>a15d1<zipRedac>ce1a4fe2bb . Have you made any submissions for that problem? If you haven't, please try making one.**I cannot grade other's work, and I assume that my work has not yet been distributed (because for the first essay I got a message saying that my work has been reviewed in less than a day)Could you please look at this issue? Thanks very much.",1
"You don't need to google a package and do the download-install process manually any more now that there is RStudio. Get RStudio, and in the install packages option, once you provide the package name, it will automatically connect to the corresponding mirror and in a few minutes, voila! The package is ready to use.#Happy #R-ing",0
What non-sense! I would have to have amazing skills to hit my screen 'randomly' and manage to re-shuffle all of them to exactly '0'. It is a technical issue- no doubts about it.,1
"Yes, absolutely, lots of good reading is the key!",0
"In my 'progress' page a x(cross) mark is shown in place of Q.26, but nothing in place of Q.3.",0
"I have a hard time wrapping mind around these MDGs, mostly because they seem to be based heavily on theory and not so much practice. However this is probably matter for another discussion. What is of concern here is what role does the education of girls plays in the fulfillment of these goals. Given what we know from the readings the goals that most directly relate to girls' education are goals 2, 4 and 5. Girls' education is key if we want to achieve universal primary education. Reducing child mortality and improving maternal health can be achieved by educating girls, according to Summers from the World Bank, it takes just 5 years of education to save a life of a child in Africa. As far as all the rest of the goals, I don't think they relate directly to girls' education, although they may indirectly. Goal 1 for example can relate directly to girls' education but not enough to garner significant change. I think that may have to do with the fact that there are countries that have high rates of poverty and girls are educated. I believe there are other factors that create and perpetuate poverty and hunger. Same goes for the spread of HIV/AIDS etc, ensuring environmental sustainability and developing a partnership for development. Goal 3 is another goal that is directly related to girls' education, and I think it is as obvious as goal 2. Now, which goals are dependent on girls' education I think only goal 2 and 3. The rest depend significantly on other factors that I think go far beyond simply educating girls. I honestly think its more about educating our 'leaders' to change their priorities, stop corruption, stop giant corporations from exploiting the poor, stop the fighting and the violence, etc. I am very weary and skeptical of these goals because statistics do not always tell us the whole story, and they are easily manipulated. Although, I do not doubt that there has been progress made since the goals were created, but I think it naive to believe that we can completely eradicate poverty and hunger.",0
"\ requiring players to graduate college before entering the NBA \"" increases the opportunity cost because it waste more professional players , this years that the student will spend in the collage we can Exploit to training them to become more professional and bring more profits .""",0
I am having serious troubles down loading videos.HELP!!!!!!!!!!!!!!,1
"For time series data, how do I quickly determine the appropriate bootstrap block size (or equivalently the # of blocks) that helps estimate the std error most accurately? Is it by using cross-validation?-William",1
"I totally agree, even if not used to 'accredit' formal education any evidence of personal development shows a willingness to learn that is sought by employers.",0
In my opinion the right to education is one of the most important human rights. I think that the world should be total equality of access to the school. Every boy and every girl should have a guarantee of education from an early age. Through education possible is the development and independence.,0
"Two thoughts: My wife taught kindergarten until her students were forcedto read by Christmas break. She had kids whose eyes weren't tracking yet,to be able to sequence a sentence! No wonder those kids felt they were stupid!Second, Bertrand Russell once said that no person should be taught mathematicsuntil age 15 (presumably when their brains are capable of abstractions!)",0
"(We all know about those \intentional\"" mistakes!)I had 2 teachers who refused to admit that they made errors. I lost all faith in them when I discovered their errors.""",0
thanks alot for this lesson,0
"Coefficients are the same, but with different precision. Turns out that was the issue, just rounding error!",0
"Hey! I also found the whole discussion on non-formal education really interesting, though it seems to me super challenging. As Lloyd and the other authors highlight (in Chapter 2 I think) quality is not really measured and in this case I wonder how well non-formal education programs can be evaluated. I mean, I can imagine that exclusive religious education (whatever the religion is) is probably not the best way to enhance skills in critical thinking or gender social norms (which are both shown as being really important in Chapter 3). But indeed, I find enhancing some of the positive aspects of non-formal education can be very helpful in designing projects targeting girls for after-school or other \extra-scholar\"" activities!""",0
"First of all, Cathy is patient - she expects and waits for all students to participate. when students give their responses, she records their thoughts precisely without judgement but with encouragement. Saying such things as ,{Oh I see,\ \""that's interesting,\"" \""there are many ways to do this,\"" opens the door for students to explore and contribute. Cathy also asks clarifying questions to help students articulate their processes accurately, but she does not do the clarifying for them.""",0
I think it's an useful method to show and investigate different strategies. Showing that different strategies can be found gives the sense that everyone is free to explore his own solving method. There's not just one correct solution,0
"1-She focus in her classroom on a particular norme that's about encouraging students to make sense to solve math problems.Also, she kept going repeating\why does this make sense?š 2- She encourages different ways to make sense, by drawing the problem on the board , visualizing things in different ways and representing their solution.3-She also developed collaborative work as group work, sharing 'mistakes' as part of the classroom learning process. 4- She encouraged public space in the sense making norms, so she was holding whole class discussions, and he supported students by keeping different groups going with own thoughts and answers.5- She tried to show a proof using her wood example to address misunderstandings for the students.6- She kept constantly asking , giving her students time to explore different ways to solve the problem and communicating their thoughts and answers to each other.7- She gave the class a chance to answer the problem by answering it with more than one answer.8- Cathy uses really excellent strategies to convince others when she said convince yourself, convince a friend and convince a skeptic.9- I think Cathy used so many great teaching strategies to support a growth mindset students in her middle school to understand how to divide fractions.10- I enjoyed with Cathy class and i am going to apply the most of her strategies to help my growth mindset students in my class.""",0
I believe we should use the absolute risk difference rather than the rate difference because we are calculating the number of patients needed to treat and not the number of person years,0
"I submitted a revised essay for the 3rd writing assignment, taking in all the advice I was given in the first submission from my peers. The result was that I scored even lower than the first time.Also, I had one reviewer give me 1s all across the board without any explanations or edits to my submission. (The previous and current submission had all been 2s and 3s from my other peers.)",0
I love to hear more about research with twins. We have so many now. Should they be together or not? Some parents pressure for the same teacher so they have the same homework. Others want the twins in separate classes. Very interesting subject.,0
"Since the number of students in a university is limited by the capacity of that university, so it cannot be considered as non-rival.",0
"This occurred to me when I tried to open this section before submitting my assignment. Once you submit your assay, you will be able to start training on peer assessment.",0
"I just checked back on my assignment 2 as there was an exclamation mark by the 'assessment pannel'.It says that I only completed 2 peer reviews...but I thought I did 4? I completed them on the due date of the assignment (after the submission deadline TIME I thought...), but it's only counted 2 as completed.Is there any way for me to access the assignments that I peer-reviewed to double check this?Thanks!",1
"I am a researcher that has worked with women's health and issues (in particular domestic violence and mental health) from a community development and the biomedical POV but would like to investigate the topic through a social justice and human rights lens.I often struggle with the 'downer' mentioned in the prologue, and feel overwhelmed by the horrendous situation of the majority of women and girls in developing countries and those from low SES in Western countries. I hope this course will provide me with a different perspective of the issue and highlight the strengths of women all around the world.",0
"Kristin and Sergio, many thanks for ideas with 'involve' and 'entail'! I agree, 'requires' does not fit well and can change the main idea of the text.",0
"My [least] favorite response from students when I refuse to buy into the contract is \You're the teacher, it's your job!\"" They try to get me to feel guilty about \""not doing my job.\"" This indicates to me (as I'm sure it does for you) that the kids have gotten used to having answers handed to them.""",0
1. A confounder must change the relationship between the predictor and outcome of interest (the beta between these). 2. The authors focused on DSST because this had the strongest relationship with Vitamin D. The other cognitive measures were weaker or not significantly related.,0
"I know a lot of people feel that you can either do math or you can not... there's no middle ground.Interestingly, I do feel the stereotype that males are better at math starting to slip away. My sixth grade honors math class is more frequently having a much stronger contingent of girls than boys. Granted, 6th grade is a microcosm where boys are generally much more immature than the girls at that age.",0
Hello,0
I learnt a new thing. Conversion of noun into verb makes the sentence look and sound precise and easy to understand. I shall certainly make a note of it.,0
"Like many of you, I was struck by the students' sense of freedom in math. They communicated such enthusiasm, creativity, and interest in basic arithmetic which conflicts with my experience of learning to multiply as a 3rd grader with timed tests and memorizing facts. What a powerful video! I will share this with my colleague when we are planning for our intervention groups this school year.",0
distributive vs hypovolemic vs cardiogenichow does immediate management differ??,1
i finished the online course. but i can not take the certificate.?,1
"I'm trying to follow Bruno's outline, obtaining a vector of 100 estimates of our beta1 coefficient. I got a long vector of estimates pretty close to the original lm Beta1. However, when I take the sd of my bootstrap sample of estimates, I get a much lower SE(Beta1) than in the earlier questions...",0
"hi. I really hope to get help.I did the course work for the week, and did the homework as well.I clicked on final check and there was no change, but since I had already gone over my answers, I clicked save, hoping to be able to submit my homework.I navigated away from the page and when I returned, all the answers were gone and I have no assurance that the work was submitted, let alone saved.I would hate to have to repeat all that work, to be honest.Is my work saved somewhere? Has it been submitted?I wish there was a forum where we could ask the administrators questions like 'where is the submit button? when shall I know whether or not I passed the homework?Kindly respond so I know what to do before the week is up and the homework do-longer counts.",1
"I also agree with you. I think we have to take special care on what write and how we write it, because the most important thing is to convey information effectively eg. without ambiguities. I think they present this simplification at the beginning to start to use it as soon as possible since practice makes the master. This kind of simplification definitively will be easier when we have more information, which help us to decide if it changes the meaning or not of what we want to say.",0
"Even children who are not tracked struggle with a fixed mind set, so to me it is more important to nurture the learning process and provide the child with appropriate guidance when needed to avoid anxiety or feelings of inadequacy.",0
"> Can you (or someone from the staff)Raj is staff. >can you please include in the response how many (out of 400) were reviewed favorably by the editor and how many reject. This is all in the table. Taking marginal totals from the table:Editor: Favourable = 130, unfavourable = 270.Author: Favourable = 170, unfavourable = 230",1
"Hi, I agree with you. I think it is a typo. Let's wait for TA or Prof's response.Thanks,<nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>",0
consumers with low marginal benefit (MB) i.e. consumers whose marginal willingness to pay was lower than previous per unit price of Google cloud services will now buy cloud service from Google till the point where their MB is equal to the new (lower) price of Google services.Put another way: The lower price will increase quantity demanded from consumers to the point where consumers' MB equals the new low price.,0
"\Unit NonLabor Payments\"" (Table 6, page 11, http://www.bls.gov/news.release/pdf/prod2.pdf), highlight percentage declines in nonfarm business income that should support capital investment (profits, depreciation, interest, and indirect taxes etc.).These data point INdirectly (at best) to weak consumer demand born of high household debt. Americans at all income levels have long-demonstrated their lack of appetite for capital investments. So I agree with conservatives, an about face is needed on the part of liberals who want to tax the overseas profits of US multinationals rather than 'repatriate' these cash reserves for redeployment in the U.S. economy. And this about face should happen before those cash reserves disappear entirely. For all I see, now, reserves being used for everything BUT capital investment: as collateral for gearing up to fund the issue of preferred shares, dividend payments, share buybacks; as nest-eggs for the strategic offshoring of U.S. corporate headquarters; and as the ‘armor’ needed to enter the fray of consolidating mergers and acquisitions.It is possible that the loan assets of larger Financial Institutions have so leveraged companies' balance sheets that they have permanently crowded out corporate capital (re)investment. And, as I understand it, this unproductive economic output constitutes is a growing share of GDP.U.S. consumers aren't the only ones addicted to debt. The banks and financial markets that originate corporate debt are addicted too. So, MDcory3470, how can we have a balanced discussion about Productivity Growth if it ignores HUGE, long-run, supply-side challenges while focusing solely on a single, admittedly important, demand-side outcome?""",0
When I entered the college to study engineering one of my professors told some of the girls that you should not become engineers. You could be making better carrier designing bridal dresses. I never forget that.,0
"Here's what Prof. <redacted> had to say on this matter:> Just a note for anyone who missed the essay 1 deadline or was unhappy with their final grade, you will have a chance to submit the essay again for a new grade at the end of the course. The third essay assignment is an optional revision. You can submit essay 1 again (or anew) for a new grade. If you submit an essay for this final assignment (it's optional), your lowest score on the 3 essays will be dropped. So don't worry if something went wrong in this submission!",0
"The article give us a very good insight about the issue \ïncome gap\"" between rich and poor and what can the governments do to decrease this gap. This issue is very important for the globalized world because one of the main goals of progress is create a more equal society. In the article the taxes are one of the possible explanations for this and one way that the governments has to decrease the gap. Notheless it may cause a problem in private investments leading to a decrease in the economic activity, which can result is growing of unemployment and a social problem for that government.In the globalization world this one of the big issues that the countries will face in the near future and I agree with some explanations in the article, but I also think this problem should be better discussed and deserves a deep analyzes because it is very complex issue and the society as a whole must be aware of it.I agree with the option of investing in the young (another recommendation given by the article), because they will be the future and they will be able to recreate the economy, they are always the next generation and for a country to be progressive and sustainable in the future it must invest in the young, specially in their education.""",0
"Dear Prof. Hastie and Prof. Tibshirani,Thank you very much indeed for your effort.Thank you",0
"Just keep in mind that if you put a lot of effort into your peer reviews, this was a great learning experience for you! The peer feedback is likely to be heterogeneous, given the large range of abilities and backgrounds in the course. But the assignment gives you the opportunity to practice your editing skills, which is a valuable learning experience.",0
When Corey went into the water his ventilation changed and was al out gasping. Is this a typical response and is there a physiological explanation for this?,1
"It's great to see other women's health practitioners in hither class. I am taking prerequisites to peruse midwifery now. Look forward to your comments!Jackie, montgomery county, MD",0
"Your comment got deep into my heart. I felt shocked, anger and an immense sadness about how the devaluation of girls ends in their tragic dismiss. Girls are 'bad investments' and not reliable for future earnings are harsh concepts. The trash image cut into my soul...how could this happen? Modernization and development supports a cultural shift in the value of girls, so they say, but gendercide needs more than economical advancements.",0
"I found the video so inspiring, that I am going to create classroom posters with some of her quotes, emphasizing the importance of mistakes. Mistakes provides us with opportunities to grow and learn. Effort is a part of the equation as well.",0
"It was important for me to read The World's Women and Girls 2011 Data Sheet as my interest in women's global health has been primarily focused on the Western hemisphere.I am a nurse midwife in the United States and work with Latin American immigrants. I have taken an interest in birth culture in Central America but was shocked to view birth statistics in Africa.Further, the discussion from the Prologue regarding the history of global health and its disregard for recognizing gender-based inequities gave me pause. It is true that many health statistics look at populations as a gender-neutral whole. I look forward to more readings and discussion.-<nameRedac_<anon_screen_name_redacted>>",0
interesting,0
"I would like to share the message that our brains have the capacity to grow, and so what you are able to do now is not a reflection of your innate abilities. The only way to develop brain growth is to work on challenging work that provides opportunities to make mistakes. Therefore, we will work hard, support each other as learners and make mistakes together. This is how we will grow.",0
I am wondering if anyone knows if these sessions will be available later in the school year. I would love to have the rest of my staff view some of these sessions throughout the school year to help them with their math instruction. I think the growing a growth mindset would be a fantastic on going discussion to have with faculty and view some of Jo's videos for reinforcement.,1
"I think you made a first neat, straight-foward sentence! I think each of the points could be shortened a bit to highlight the main conlusions of the study. I'd also find it flowing better if the first two points started with different words, as both are beginning with \should\"".However, you did finish the main task: editing the listed sentences according to parallellism.""",0
I am not clear on what is being proposed in these questions. --- How important do you think it is for students: To take the course in groups? How important do you think it is for students: To be grouped through the platform? To be connected in classrooms?,0
"I have to agree. The story probably works well when presented in an on-campus context as the majority of students will be American and have some exposure to baseball. For we international students it is a long build up to a sentence which is, basically, meaningless.I've heard the name 'Red Sox' (which, I suspect, is more than many of my fellow-students) but I couldn't even say where they are based much less identify with the 86 year dry spell or any of the characters named. Baseball, like football in its American form, does not even enjoy minority interest outside North America rather falling into the class of 'curiosities'.So far as most British readers would be concerned, baseball is vaguely understood to be some sort of relative to rounders-a game played predominantly by schoolgirls. How is it that American sporting interests seem to revolve around games played only in their own country and how does a competition between the winners of two domestic competitions manage to be a *World* Series?",0
Very thorough summary...,0
"Thanks, just wanted to know about rounding off without giving too much :)",0
"Hi,I am sure this is going to be a thought provoking 8 weeks. I am a Nurse Practitioner and live in outback Queensland, Australia. Globally the issues of early marriage, violence, HIV & AIDS, poverty, poor literacy, poverty, higher rates of mental illness, poorer access to education and personal choices are some of the issues that impact more on women than men as identified in statistics. Women also provide a pivotal role in family health. We need to unite globally and assist the disadvantaged. <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>",0
Making a mistake and learning from it is where the greatest learning happens.,0
"I have a general question about categorical variables. If a variable is categorical and has too many categories(zip codes for instance or counties), what is the proper way to bin them into classes so that they can be used as predictors.For instance if you wanted to predict price from zipcode and a bunch of other variables, what is the proper way to bin the zipcodes so they can be used as a predictor.",1
"I think the phone example is good, same with games.",0
Great quotes. They really support the thinking!,0
Good question. Same issue. And in my experience I don't think I was dehydrated when they kicked in.,0
"In Chapter 3, slide 22 of the notes, it says that to answer the question of \Is at least one predictor useful?\"", to use the F-statistic. My questions are:1. Is this (F statistic) only valid for multiple linear regression (as it's calculated with RSS)? 2. If only valid for linear regression, is there an analogous statistic for other types of regression? Logistic, polynomials, splines, etc? My question comes from the fact that if the F statistic is only for linear regression and it shows that none of the single or combination of predictors reduces the training error (as compared to no predictor model), then do you stop here and say there is no effect from any of the predictors? Or do you need to try this for non-linear combinations before you can definitively say the predictors have no effect on the outcome?""",1
I am having problems logging in to Piazza. It wants me to register using a stanford.edu email address which I don't have. Is there a way to get around this?,1
"OK, looks like I got it to work in RStudio, thank you for your responses! But now what I do not understand is this seems to be only a bunch of functions, what is the actual assignment that needs to be done?",1
"I plan to give credit for making, recognizing, and remediating mistakes.",0
"I might play a game of squeeze with my students with them all holding hands in a circle. They can pass a squeeze around the circle. (When someone squeezes their left hand, they squeeze the person's hand on their right.) Just to demonstrate how quickly it can go around the circle. Then change the pattern of the squeeze. When it comes back around, see if the pattern is the same as when it left the first squeeze. Discuss why it may have changed. Discuss what happened. Why did the squeeze change? (Your brain learned to change!) Ask if this was a mistake... If so, what did you think when the new squeeze came around. Talk about mistakes having power to change (and grow!) your brain.",0
"It was written somewhere in the discussion posts (cannot find where exactly, sorry!) that peer grading will be available on November 12.",0
Work on the material at your own pace - for educational enrichment. You do not get a statement of accomplishment.Josh,0
"The students talked about breaking down numbers, which they called decomposing, and said that math was a free subject, which is refreshing to hear. This is how we teach math at our school so it is very familiar to me and not at all surprising.",0
"I attended the training \Statistics in Medicine\"" : all its supports (slidedesk, summaries, video) were available in Wiki section. Similarly, it would be very helpful to place all supports for this new course in wiki.Thanks""",0
"I understand in correlation that when the data show a low positive linear relationship in a scatter diagram, there would be a low positive correlation coefficient but not necessary the other way round. I understand in correlation that an insignificant correlation coefficient does not necessary mean that there is no relationship between the two variables.I understand that the binomial distribution probability density function is just the generalized formula to calculate probability for situations with two outcomes and a fixed number of trials.I understand the difference between the binomial distribution and Poisson distribution, and the situations where these distributions model after.I understand that hypothesis testing (for population mean, Z-test) is an application of the normal distributions. I also understand that to determine whether to reject the null hypothesis, I can compare the probabilities obtained from a sample and a pre-determined benchmark under the same bell curve or using the sample mean and critical value.",0
